ID,Name,Rarity,Rarest Tile,For Sale,Sale Price,Last Price,Bigness,Size,Fertility,Multiplier,Score,Avg/Tile,Dark Matter,Avaxium,Gold,Mana,Tungsten,Mech,Liquidium,Veg,Lumber,Stone,pyramid_Annuit,pyramid_Avax,BoneDaddy,Goldmine,ChiknMountain,Excalibur,Meteor,Tungsten,Ruin,Red_Windmill,Golf,Graveyard,HelicopterPad,Mountain_Crystal,BigHole,Old_Windmill,Water,SmallFarm_Wheat_Fence,Mountain,Pond_Circle,Pond_Corner,Corn,SmallFarm_Corn,SmallFarm_Corn_Fence,SmallFarm_Cabbage,SmallFarm_Cabbage_Fence,SmallFarm_Empty,Grass_Mushrooms,SmallFarm_Wheat,Wheat,Woods,Roqs,CoqRoqs,Tasty Feed,Orchard,Hills,Meadow,Grass_Trees,Grass_Full,Grass_Thin
2254,,,Rare,True,30,0,vast,36,0,4,193.68,24.21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,2
2255,,,Nice,False,0,0,humble,7,83.83699074074075,4,56.8,28.4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2256,,,Rare,False,0,0,vast,40,0,4,297.37999999999994,33.042222222222215,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0
2257,Gertie’s Garden,Lush,Legendary,False,0,0,infinite,120,29864,6.5,1085.37,45.223749999999995,0,0,0,2,2,1,1,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,2,2,1,1,0,1,0,1,5,1,2
2258,,,Nice,False,0,24.5,big,20,0,4,98.82,19.764,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2259,,,Elite,False,0,10,vast,50,0,4,309.67,28.151818181818182,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,2,2
2260,,,Rare,False,0,4.5,big,35,0,4,238.85,29.85625,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,2,0
2261,,,Elite,False,0,9.69,vast,40,12872,5.5,292.62999999999994,32.514444444444436,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2
2262,,,Nice,False,0,0,big,25,1805.3720810954428,4.25,138.32999999999998,23.054999999999996,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
2263,,,Nice,False,0,0,humble,7,0,4,55.97,27.985,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2264,,,Elite,False,0,5.75,big,20,1503.3154629629628,4.25,219.58,43.916000000000004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
2265,,Lush,Legendary,False,0,0,infinite,120,75160.16747277777,8,940.9100000000002,39.20458333333334,1,0,1,1,0,1,1,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,4,0,0,1,1,1,0,1,8
2266,,,Rare,False,0,4,big,32,0,4,215.47999999999996,30.782857142857136,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2267,,,Nice,False,0,21.8,big,25,0,4,107.44999999999999,17.90833333333333,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
2268,,,Elite,False,0,0,humble,10,0,4,205.57999999999998,68.52666666666666,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2269,,,Nice,False,0,6.198989899898999,big,25,302.3341213,4,109.86,18.31,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
2270,,,Nice,False,0,5.23,big,25,3009,4.5,121.55999999999997,20.259999999999994,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
2271,,,Common,False,0,4,humble,10,0,4,49.16,16.386666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2272,,,Legendary,False,0,69,massive,101,8253.112685185184,5,1571.5700000000002,74.83666666666667,0,1,1,2,0,3,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,1,1,0,2,1,3
2273,,,Elite,False,0,0,big,25,0,4,274.85,45.80833333333334,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2274,,,Nice,False,0,0,humble,10,0,4,52.879999999999995,17.626666666666665,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2275,,,,False,0,5.5,humble,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,,,Elite,False,0,0,big,30,4942.53587962963,4.75,301.64,43.09142857142857,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
2277,The Other Side,Superb,Legendary,False,0,0,infinite,120,1517.9121064814815,4.25,1535.2100000000003,63.96708333333334,0,0,1,1,0,4,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,1,2,0,1,2,1,1,4,3
2278,,,Legendary,False,0,13.5,vast,36,0,4,458.19,57.27375,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,0
2279,,,Common,False,0,0,humble,10,0,4,43.739999999999995,14.579999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2280,,,Common,False,0,0,big,16,0,4,65.52,16.38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
2281,,,Rare,False,0,6.22,humble,9,218.73314814814813,4,101.24,50.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2282,,,Nice,False,0,0,big,25,0,4,95.33,15.888333333333334,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2
2283,,,Legendary,False,0,0,vast,40,0,4,860.98,95.66444444444444,1,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2
2284,,,Elite,False,0,0,humble,3,0,4,167.36,167.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,,Lush,Legendary,False,0,0,infinite,120,56798.00007,7.5,1148.34,47.8475,0,0,2,1,0,2,0,3,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,1,0,2,0,2,2,1,1,3,4
2286,,,Nice,True,150,5,big,19,0,4,56.35999999999999,14.089999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2287,,,Legendary,False,0,20,vast,53,0,4,1130.7,102.7909090909091,1,0,1,1,0,1,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
2288,,,Elite,False,0,23,vast,70,0,4,553.1800000000001,36.87866666666667,0,1,0,0,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,2,0,0,1,3,0,0,1,1
2289,,,Elite,False,0,0,massive,80,0,4,643.08,37.82823529411765,0,1,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,2,2,3,1,1
2290,,,Nice,False,0,0,humble,11,1373.7497916666666,4.25,54.330000000000005,18.110000000000003,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2291,,Wholesome,Rare,False,0,0,infinite,127,48961,7.25,719.1600000000001,29.965000000000003,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,2,5,3,0,4,2
2292,,,Nice,False,0,0,humble,5,0,4,50.04,25.02,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2293,,,Elite,False,0,16,big,25,9837.660157905202,5.25,288.25,48.041666666666664,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
2294,,,Common,True,23.9,12,big,16,0,4,57.83,14.4575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
2295,,,Legendary,False,0,5,massive,80,35545.0007964659,6.75,975.8800000000001,57.40470588235295,0,0,0,1,1,0,0,4,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,2,0,2,1,0,3,1,1
2296,,,Legendary,True,220,21.3,vast,67,0,4,891.1300000000001,63.65214285714286,0,0,1,0,0,2,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,2,1,0,0,3,1
2297,,,Elite,False,0,0,vast,67,41894,7,455.2699999999999,32.51928571428571,0,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,0,2
2298,,,Rare,False,0,0,humble,7,0,4,129.07999999999998,64.53999999999999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,,,Common,False,0,0,humble,2,0,4,11.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2300,,,Legendary,False,0,7,vast,64,29867.30376317242,6.5,1206.01,92.77,1,0,1,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,1,3,1
2301,,,Nice,False,0,5.55,humble,15,0,4,83.19999999999999,20.799999999999997,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
2302,,,Legendary,False,0,0,big,17,7207.713564814814,5,522.61,130.6525,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2303,,,Legendary,False,0,12,big,26,0,4,402.76,67.12666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
2304,,,Nice,False,0,0,humble,5,0,4,36.06,18.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2305,,,Rare,False,0,4.2,vast,40,0,4,369.19,41.02111111111111,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,0
2306,,,Rare,False,0,6.5,massive,85,0,4,621.4700000000001,34.52611111111112,0,0,0,1,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,3,1,2,2
2307,,,Nice,False,0,5.9,big,20,0,4,93.99,18.798,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
2308,,,,False,0,0,humble,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,,,,False,0,0,humble,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,,,Nice,False,0,0,vast,41,0,4,166.47,18.496666666666666,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,1,0
2311,,,Elite,False,0,0,big,25,0,4,241.11,40.185,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
2312,,,Elite,False,0,0,massive,111,0,4,1047.6200000000001,45.54869565217392,0,2,1,3,0,2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,3,0,0,1,0,1,0,2,2,2,2,1,1
2313,,,Nice,False,0,0,humble,15,0,4,93.09,23.2725,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2314,,,Common,False,0,0,humble,15,0,4,59.41,14.8525,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2315,,,Legendary,False,0,5.99,massive,83,160.77136574074075,4,715.9700000000001,42.115882352941185,1,0,0,1,0,1,0,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,2,1,0,0,2,0,2,0,3
2316,,,Rare,False,0,4.9,humble,15,225,4,120.50999999999999,30.127499999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2317,,,Rare,False,0,24,big,18,0,4,114.36999999999999,28.592499999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2318,,Wholesome,Rare,True,208,0,infinite,121,35573.23443250979,6.75,585.28,24.386666666666667,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,1,3,3,2,6
2319,,,Nice,False,0,0,humble,7,0,4,52.15,26.075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2320,,,Common,False,0,0,humble,3,0,4,22.43,22.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2321,Cappabokia,Wholesome,Elite,True,199,0,infinite,120,0,4,555.7399999999999,23.15583333333333,0,0,0,1,0,1,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,3,0,0,3,2,3,0,3,4
2322,Bonanza,,Nice,False,0,9,vast,45,4942,4.75,160.14999999999998,16.014999999999997,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,2,1,2
2323,,,Elite,False,0,0,humble,7,0,4,203.43,101.715,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2324,,,Legendary,False,0,0,vast,45,1434.0094916703704,4.25,1063.11,106.31099999999999,0,0,1,2,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
2325,,,Nice,True,52,23.94,big,20,0,4,110.94,22.188,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
2326,,,Elite,False,0,0,vast,36,7207,5,382.89,47.86125,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1
2327,,,,False,0,3.999,humble,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,,,Elite,False,0,198,massive,95,1620.913402777778,4.25,909.3500000000001,45.46750000000001,0,1,1,2,0,2,2,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,2,1,3,0,0,1,0,2,1,0,1,0,2
2329,,,Common,False,0,0,humble,7,0,4,20.16,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2330,,,,False,0,0,humble,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,,,,False,0,0,humble,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,,,Rare,False,0,0,big,16,0,4,155.39999999999998,38.849999999999994,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2333,,,Rare,False,0,7.5,big,25,1372,4.25,178.64,29.77333333333333,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
2334,,,Nice,False,0,0,big,25,0,4,147.24,24.540000000000003,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2335,,,,False,0,0,humble,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,,,Rare,False,0,0,big,27,0,4,154.49,25.748333333333335,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2337,,,Common,True,175,0,vast,39,20526.458717960544,6,118.13999999999999,14.767499999999998,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,1
2338,,,Elite,False,0,0,big,26,0,4,317.80999999999995,52.96833333333333,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2339,,,Common,False,0,0,humble,8,0,4,20.43,10.215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2340,,,Nice,False,0,7.5,big,32,0,4,136.11,19.444285714285716,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2
2341,,,Elite,False,0,23.41,vast,60,3009,4.5,570.73,43.902307692307694,0,1,0,1,0,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,2,2,1
2342,,,Common,True,45,0,humble,15,0,4,40.589999999999996,10.147499999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
2343,,,Rare,False,0,8.5,massive,104,25501.804884214816,6.25,510.6700000000001,24.31761904761905,0,0,0,0,0,2,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1,2,0,3,0,0,1,3,2,1,2
2344,,,Nice,False,0,0,big,25,3009,4.5,106.88000000000001,17.813333333333336,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1
2345,,,Common,False,0,10,vast,38,7213.861960258111,5,114.54999999999998,14.318749999999998,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,1,1
2346,,,Legendary,True,140,19,vast,67,0,4,606.7300000000001,43.33785714285715,0,0,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,0,1
2347,,,Common,False,0,0,humble,11,0,4,36.98,12.326666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2348,,,Common,False,0,0,big,19,3009,4.5,48.599999999999994,12.149999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2349,,,Rare,False,0,0,humble,15,0,4,126.22999999999999,31.557499999999997,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2350,,,Legendary,True,1000,120,big,18,0,4,1085.22,271.305,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
